Designator,Mid X,Mid Y,Rotation,Layer
R52,148.07,-98.929999,270.0,top
R53,149.02,-101.05,90.0,top
R54,144.7,-100.36,90.0,top
R55,143.250001,-98.25,180.0,top
R56,141.320001,-98.25,180.0,top
R57,137.29,-99.17,270.0,top
R58,138.28,-99.17,270.0,top
R59,138.28,-101.09,90.0,top
R6,180.340001,-95.7,0.0,top
R60,129.889893,-69.627289,0.0,top
R61,130.199893,-70.867289,0.0,top
R62,130.209892,-71.817289,180.0,top
R63,124.459893,-70.197289,0.0,top
R64,134.529893,-65.997288,90.0,top
R65,134.529893,-64.117288,90.0,top
R66,128.069893,-73.067289,180.0,top
R67,140.114893,-76.422287,180.0,top
R68,139.979893,-75.292287,180.0,top
R69,139.979893,-74.342287,0.0,top
R7,158.5,-87.3,0.0,top
R70,135.339892,-79.922288,270.0,top
R71,233.34,-85.35,0.0,top
R72,145.619891,-75.922287,180.0,top
R73,142.079893,-73.142286,0.0,top
R74,133.809999,-100.374999,90.0,top
R75,132.229999,-98.295,180.0,top
R76,130.32,-98.295,180.0,top
R77,231.94,-76.82,90.0,top
R78,176.97,-100.29,90.0,top
R79,221.575,-78.7,180.0,top
R8,213.5,-92.2,0.0,top
R80,232.83,-83.810001,270.0,top
R81,219.6,-91.73,270.0,top
R82,215.088001,-93.141998,180.0,top
R83,216.988,-93.142,180.0,top
R84,214.23,-98.79,180.0,top
R85,219.1,-81.8,180.0,top
R86,214.239999,-95.689999,180.0,top
R87,214.198001,-96.69,180.0,top
R88,214.198002,-94.7,180.0,top
R89,219.441,-84.6745,270.0,top
R9,124.294893,-69.042288,180.0,top
R90,200.74,-85.044999,270.0,bottom
R91,159.55,-83.68,0.0,top
R92,175.49,-98.28,180.0,top
R93,218.481,-84.6745,270.0,top
R94,232.95,-78.72,90.0,top
R95,173.61,-98.28,180.0,top
R96,170.67,-99.07,270.0,top
R97,169.71,-99.07,270.0,top
R98,170.71,-100.99,90.0,top
R99,166.32,-100.279999,90.0,top
TC1,153.7,-66.6125,90.0,top
TXLED1,168.29,-80.38,270.0,top
U1,163.612603,-88.484999,90.0,top
U10,218.574,-97.031,90.0,top
U11,230.2,-86.5975,180.0,top
U12,218.325,-88.6625,90.0,top
U13,153.439,-78.5375,180.0,top
U14,191.945,-91.570001,180.0,top
U2,177.490001,-92.058999,270.0,top
U3,173.457613,-82.294093,270.0,top
U4,178.359032,-82.181279,270.0,top
U5,186.778275,-82.255998,0.0,top
U6,201.921,-87.345999,180.0,top
U7,138.7,-91.67,90.0,top
U8,195.0125,-100.1,90.0,top
U9,224.805,-75.905,270.0,top
USBLED1,189.1,-95.8,0.0,top
Y1,155.332603,-89.589999,90.0,top
