Designator,Mid X,Mid Y,Rotation,Layer
R99,144.109999,-91.157397,180.0,top
TXLED1,182.36,-107.037397,270.0,top
U1,186.725,-99.257397,180.0,top
U10,209.383999,-82.951397,180.0,top
U11,194.541699,-76.447397,180.0,top
U2,185.175,-90.037397,270.0,top
U3,235.872185,-65.441621,180.0,top
U4,235.984999,-70.343039,180.0,top
U5,235.751185,-76.369622,180.0,top
U6,229.569,-85.931397,0.0,top
U7,150.6505,-85.097397,0.0,top
U9,193.704999,-82.237397,0.0,top
USBLED1,183.81,-69.65,180.0,top
Y1,187.83,-107.537397,180.0,top
